team;year;gender;event_type;avg_age;gini;events;points_sum;population;gdp_per_capita;number_participants;average_total_distance;total_butterfly;total_freestyle;total_medley;total_breaststroke;total_backstroke;host_indicator;proportion_participants_to_population;relay_in_proportion
RUS;1996;Women;Individual;19.09090909090909;43.4;11;0;0.5484094834734647;-0.368397589026346;9;150.0;2;4;0;2;3;False;6.077607728264378e-08;0.0
RUS;1996;Women;Individual Medley;20.0;43.4;2;0;0.5484094834734647;-0.368397589026346;1;300.0;0;0;2;0;0;False;6.752897475849309e-09;0.0
RUS;1996;Women;Relay;19.153846153846153;43.39999999999999;13;0;0.5484094834734647;-0.368397589026346;10;523.0769230769231;0;8;5;0;0;False;6.752897475849309e-08;1.0
RUS;2000;Men;Individual;22.789473684210527;37.4;19;3;0.5403085923439898;-0.22647276357762317;12;294.7368421052632;4;9;0;4;2;False;8.178967644297079e-08;0.0
RUS;2000;Men;Individual Medley;19.0;37.4;1;0;0.5403085923439898;-0.22647276357762317;1;400.0;0;0;1;0;0;False;6.815806370247566e-09;0.0
RUS;2000;Men;Relay;23.0;37.4;14;0;0.5403085923439898;-0.22647276357762317;11;542.8571428571429;0;10;4;0;0;False;7.497387007272322e-08;1.0
RUS;2000;Women;Individual;17.642857142857142;37.4;14;0;0.5403085923439898;-0.22647276357762317;8;225.0;3;6;0;2;3;False;5.4526450961980525e-08;0.0
RUS;2000;Women;Individual Medley;23.0;37.4;2;0;0.5403085923439898;-0.22647276357762317;1;300.0;0;0;2;0;0;False;6.815806370247566e-09;0.0
RUS;2000;Women;Relay;19.166666666666668;37.4;12;0;0.5403085923439898;-0.22647276357762317;10;533.3333333333334;0;8;4;0;0;False;6.815806370247566e-08;1.0
RUS;2004;Men;Individual;23.666666666666668;40.0;21;0;0.5311948697868925;0.07097183387237724;14;280.95238095238096;4;9;0;4;4;False;9.643195099945415e-08;0.0
RUS;2004;Men;Individual Medley;21.0;40.0;3;0;0.5311948697868925;0.07097183387237707;3;333.3333333333333;0;0;3;0;0;False;2.066398949988303e-08;0.0
RUS;2004;Men;Relay;24.466666666666665;40.0;15;0;0.5311948697868925;0.07097183387237707;13;506.6666666666667;0;9;6;0;0;False;8.954395449949313e-08;1.0
RUS;2004;Women;Individual;19.625;40.0;8;2;0.5311948697868925;0.07097183387237707;6;187.5;2;2;0;2;2;False;4.132797899976606e-08;0.0
RUS;2004;Women;Individual Medley;21.5;40.0;2;0;0.5311948697868925;0.07097183387237707;2;300.0;0;0;2;0;0;False;1.3775992999922022e-08;0.0
RUS;2004;Women;Relay;23.5;40.0;4;0;0.5311948697868925;0.07097183387237707;4;400.0;0;0;4;0;0;False;2.7551985999844043e-08;1.0
RUS;2008;Men;Individual;22.761904761904763;40.8;21;2;0.5230853372264047;0.4987604521921916;14;290.4761904761905;3;10;0;4;4;False;9.734942547150499e-08;0.0
RUS;2008;Men;Individual Medley;21.333333333333332;40.8;3;0;0.5230853372264047;0.4987604521921916;2;333.3333333333333;0;0;3;0;0;False;1.390706078164357e-08;0.0
RUS;2008;Men;Relay;22.333333333333332;40.8;15;10;0.5230853372264047;0.4987604521921916;12;533.3333333333334;0;9;6;0;0;False;8.344236468986142e-08;1.0
RUS;2008;Women;Individual;20.125;40.8;16;0;0.5230853372264047;0.4987604521921916;12;196.875;3;5;0;4;4;False;8.344236468986142e-08;0.0
RUS;2008;Women;Individual Medley;22.0;40.8;3;0;0.5230853372264047;0.4987604521921916;2;333.3333333333333;0;0;3;0;0;False;1.390706078164357e-08;0.0
RUS;2008;Women;Relay;19.88888888888889;40.8;9;0;0.5230853372264047;0.4987604521921916;8;400.0;0;4;5;0;0;False;5.562824312657428e-08;1.0
RUS;2012;Men;Individual;24.4375;40.2;16;2;0.5259254460642382;0.5805738059172378;13;150.0;3;7;0;2;4;False;9.00956912574239e-08;0.0
RUS;2012;Men;Individual Medley;24.0;40.2;2;0;0.5259254460642382;0.5805738059172378;1;300.0;0;0;2;0;0;False;6.930437789032609e-09;0.0
RUS;2012;Men;Relay;23.5;40.2;14;6;0.5259254460642382;0.5805738059172378;11;514.2857142857143;0;10;4;0;0;False;7.62348156793587e-08;1.0
RUS;2012;Women;Individual;22.272727272727273;40.2;11;3;0.5259254460642382;0.5805738059172378;7;227.27272727272728;1;4;0;4;2;False;4.851306452322826e-08;0.0
RUS;2012;Women;Individual Medley;21.5;40.2;2;0;0.5259254460642382;0.5805738059172378;2;300.0;0;0;2;0;0;False;1.3860875578065217e-08;0.0
RUS;2012;Women;Relay;22.23076923076923;40.2;13;0;0.5259254460642382;0.5805738059172378;11;523.0769230769231;0;8;5;0;0;False;7.62348156793587e-08;1.0
RUS;2016;Men;Individual;21.545454545454547;38.2;22;2;0.5347425980280466;0.5458207762142159;18;286.3636363636364;4;10;0;4;4;False;1.2347484810827306e-07;0.0
RUS;2016;Men;Individual Medley;21.0;38.2;1;0;0.5347425980280466;0.5458207762142159;1;200.0;0;0;1;0;0;False;6.859713783792948e-09;0.0
RUS;2016;Men;Relay;23.647058823529413;38.2;17;0;0.5347425980280466;0.5458207762142159;14;517.6470588235294;0;10;7;0;0;False;9.603599297310127e-08;1.0
RUS;2016;Women;Individual;21.944444444444443;38.2;18;4;0.5347425980280466;0.5458207762142159;10;183.33333333333334;2;8;0;4;4;False;6.859713783792948e-08;0.0
RUS;2016;Women;Individual Medley;24.0;38.2;1;0;0.5347425980280466;0.5458207762142159;1;200.0;0;0;1;0;0;False;6.859713783792948e-09;0.0
RUS;2016;Women;Relay;22.53846153846154;38.2;13;0;0.5347425980280466;0.5458207762142159;10;553.8461538461538;0;9;4;0;0;False;6.859713783792948e-08;1.0
RWA;2000;Men;Individual;20.0;47.2;1;0;-0.28059091523900226;-1.0597420573776568;1;50.0;0;1;0;0;0;False;1.2174438767503648e-07;0.0
RWA;2000;Women;Individual;16.0;47.2;1;0;-0.28059091523900226;-1.0597420573776568;1;100.0;0;0;0;1;0;False;1.2174438767503648e-07;0.0
RWA;2004;Men;Individual;24.0;50.6;1;0;-0.27701750570801403;-1.0487215119592328;1;50.0;0;1;0;0;0;False;1.1341926884495177e-07;0.0
RWA;2004;Women;Individual;20.0;50.6;1;0;-0.27701750570801403;-1.0487215119592328;1;100.0;0;0;0;1;0;False;1.1341926884495177e-07;0.0
RWA;2008;Men;Individual;20.0;50.1;1;0;-0.2711651291526303;-1.0319687090644574;1;50.0;0;1;0;0;0;False;1.0199638545209235e-07;0.0
RWA;2008;Women;Individual;24.0;50.1;1;0;-0.2711651291526303;-1.0319687090644574;1;50.0;0;1;0;0;0;False;1.0199638545209235e-07;0.0
RWA;2012;Men;Individual;24.0;46.6;1;0;-0.26508630324559807;-1.0159341558370638;1;50.0;0;1;0;0;0;False;9.233694749379519e-08;0.0
RWA;2012;Women;Individual;16.0;46.6;1;0;-0.26508630324559807;-1.0159341558370638;1;50.0;0;1;0;0;0;False;9.233694749379519e-08;0.0
RWA;2016;Men;Individual;21.0;45.1;1;0;-0.25863022968152843;-1.0005874444337204;1;50.0;0;1;0;0;0;False;8.389836786632103e-08;0.0
RWA;2016;Women;Individual;20.0;45.1;1;0;-0.25863022968152843;-1.0005874444337204;1;100.0;1;0;0;0;0;False;8.389836786632103e-08;0.0
RWA;2020;Men;Individual;25.0;45.1;1;0;-0.2518341175851799;-0.9916805353115242;1;50.0;0;1;0;0;0;False;7.653547185687377e-08;0.0
RWA;2020;Women;Individual;24.0;45.1;1;0;-0.2518341175851799;-0.9916805353115242;1;50.0;0;1;0;0;0;False;7.653547185687377e-08;0.0
RWA;2024;Men;Individual;19.0;45.1;1;0;-0.24477677111755747;-0.9611183320306205;1;100.0;1;0;0;0;0;False;7.01431136963057e-08;0.0
RWA;2024;Women;Individual;25.0;45.1;1;0;-0.24477677111755747;-0.9611183320306205;1;50.0;0;1;0;0;0;False;7.01431136963057e-08;0.0
SAM;2016;Men;Individual;18.0;42.1;1;0;-0.32806800406630104;-0.789608606276639;1;200.0;0;1;0;0;0;False;4.9140290615678705e-06;0.0
SAM;2016;Women;Individual;18.0;42.1;1;0;-0.32806800406630104;-0.789608606276639;1;100.0;0;0;0;0;1;False;4.9140290615678705e-06;0.0
SAM;2024;Men;Individual;21.0;42.1;1;0;-0.32798194537061864;-0.8160487961223026;1;100.0;0;1;0;0;0;False;4.586756200147694e-06;0.0
SAM;2024;Women;Individual;20.0;42.1;1;0;-0.32798194537061864;-0.8160487961223026;1;50.0;0;1;0;0;0;False;4.586756200147694e-06;0.0
SEN;1988;Men;Individual;21.5;54.4;4;0;-0.28606923281353847;-0.9759163782732213;2;75.0;0;3;0;0;1;False;2.7436279925779375e-07;0.0
SEN;1988;Men;Individual Medley;21.5;54.4;2;0;-0.28606923281353847;-0.9759163782732213;2;200.0;0;0;2;0;0;False;2.7436279925779375e-07;0.0
SEN;1992;Men;Individual;26.0;51.6;5;0;-0.2808608028951037;-0.9806213487406398;2;80.0;0;4;0;1;0;False;2.4484614174510413e-07;0.0
SEN;1992;Men;Individual Medley;25.5;51.6;2;0;-0.2808608028951037;-0.9806213487406398;2;200.0;0;0;2;0;0;False;2.4484614174510413e-07;0.0
SEN;2000;Men;Individual;15.0;41.2;1;0;-0.27019316967854984;-0.9670759589771497;1;100.0;0;0;0;1;0;False;1.0031841063535662e-07;0.0
SEN;2000;Women;Individual;17.0;41.2;1;0;-0.27019316967854984;-0.9670759589771497;1;100.0;0;1;0;0;0;False;1.0031841063535662e-07;0.0
SEN;2004;Men;Individual;19.0;40.0;2;0;-0.26422214236360236;-0.9576613784546463;1;150.0;0;0;0;2;0;False;9.111032877708801e-08;0.0
SEN;2004;Men;Individual Medley;19.0;40.0;1;0;-0.26422214236360236;-0.9576613784546463;1;200.0;0;0;1;0;0;False;9.111032877708801e-08;0.0
SEN;2004;Women;Individual;21.0;40.0;2;0;-0.26422214236360236;-0.9576613784546463;1;500.0;0;2;0;0;0;False;9.111032877708801e-08;0.0
SEN;2008;Men;Individual;23.0;39.6;1;0;-0.2578610593446912;-0.9507367882924379;1;100.0;0;0;0;1;0;False;8.299472178467866e-08;0.0
SEN;2008;Women;Individual;18.0;39.6;1;0;-0.2578610593446912;-0.9507367882924379;1;100.0;1;0;0;0;0;False;8.299472178467866e-08;0.0
SEN;2012;Men;Individual;27.0;40.2;1;0;-0.2503840522705615;-0.9485105103519491;1;100.0;0;0;0;1;0;False;7.512868604811467e-08;0.0
SEN;2012;Women;Individual;25.0;40.2;1;0;-0.2503840522705615;-0.9485105103519491;1;100.0;0;1;0;0;0;False;7.512868604811467e-08;0.0
SEN;2016;Men;Individual;28.0;40.3;1;0;-0.24016590978554037;-0.9318565420255458;1;50.0;0;1;0;0;0;False;6.65135922853811e-08;0.0
SEN;2016;Women;Individual;16.0;40.3;1;0;-0.24016590978554037;-0.9318565420255458;1;50.0;0;1;0;0;0;False;6.65135922853811e-08;0.0
SEN;2020;Men;Individual;21.0;40.3;1;0;-0.22976597719625136;-0.9167388692786956;1;100.0;1;0;0;0;0;False;5.95620320397274e-08;0.0
SEN;2020;Women;Individual;21.0;40.3;1;0;-0.22976597719625136;-0.9167388692786956;1;100.0;0;1;0;0;0;False;5.95620320397274e-08;0.0
SEN;2024;Men;Individual;22.0;40.3;1;0;-0.21961457761564343;-0.8940268174271475;1;100.0;0;1;0;0;0;False;5.404825774360198e-08;0.0
SEN;2024;Women;Individual;21.0;40.3;1;0;-0.21961457761564343;-0.8940268174271475;1;100.0;1;0;0;0;0;False;5.404825774360198e-08;0.0
SEY;1992;Men;Individual;15.5;41.7;8;0;-0.32882594884049204;-0.4113380024624503;3;150.0;0;6;0;2;0;False;3.96736183662404e-05;0.0
SEY;1992;Men;Individual Medley;14.5;41.7;2;0;-0.32882594884049204;-0.4113380024624503;2;200.0;0;0;2;0;0;False;2.644907891082693e-05;0.0
SEY;1992;Women;Individual;15.0;41.7;2;0;-0.32882594884049204;-0.4113380024624503;1;150.0;0;0;0;2;0;False;1.3224539455413465e-05;0.0
SEY;1992;Women;Individual Medley;15.0;41.7;1;0;-0.32882594884049204;-0.4113380024624503;1;200.0;0;0;1;0;0;False;1.3224539455413465e-05;0.0
SEY;1996;Men;Individual;18.0;42.3;1;0;-0.32880659748777835;-0.3343611392354492;1;100.0;0;1;0;0;0;False;1.267716335792703e-05;0.0
SEY;2000;Men;Individual;23.0;42.7;2;0;-0.32878030572648037;-0.1739842729020706;2;100.0;0;1;0;0;1;False;2.4004416812693534e-05;0.0
SEY;2004;Men;Individual;22.0;42.8;1;0;-0.3287516313484011;-0.26119195831007674;1;200.0;1;0;0;0;0;False;1.1343527383275103e-05;0.0
SEY;2004;Women;Individual;15.0;42.8;1;0;-0.3287516313484011;-0.26119195831007674;1;100.0;0;0;0;1;0;False;1.1343527383275103e-05;0.0
SEY;2008;Men;Individual;14.0;43.6;1;0;-0.3287256062979368;-0.08064528554979901;1;50.0;0;1;0;0;0;False;1.0805320539833814e-05;0.0
SEY;2008;Women;Individual;19.0;43.6;1;0;-0.3287256062979368;-0.08064528554979901;1;400.0;0;1;0;0;0;False;1.0805320539833814e-05;0.0
SEY;2012;Men;Individual;19.0;46.0;1;0;-0.32868414165365345;0.05724669849746216;1;100.0;0;1;0;0;0;False;1.0045909807821745e-05;0.0
SEY;2012;Women;Individual;15.0;46.0;1;0;-0.32868414165365345;0.05724669849746216;1;200.0;0;1;0;0;0;False;1.0045909807821745e-05;0.0
SEY;2016;Men;Individual;20.0;46.8;1;0;-0.32862322489923035;0.29050897964102607;1;50.0;0;1;0;0;0;False;9.105726591453365e-06;0.0
SEY;2016;Women;Individual;23.0;46.8;1;0;-0.32862322489923035;0.29050897964102607;1;100.0;0;0;0;0;1;False;9.105726591453365e-06;0.0
SEY;2020;Men;Individual;21.0;46.8;1;0;-0.32856117017858333;0.29757747020269376;1;200.0;1;0;0;0;0;False;8.313173886658187e-06;0.0
SEY;2020;Women;Individual;21.0;46.8;2;0;-0.32856117017858333;0.29757747020269376;1;150.0;0;0;0;0;2;False;8.313173886658187e-06;0.0
SEY;2024;Men;Individual Medley;25.0;46.8;1;0;-0.3285011483871801;0.30205638437736726;1;200.0;0;0;1;0;0;False;7.667653238049963e-06;0.0
SEY;2024;Women;Individual;19.0;46.8;1;0;-0.3285011483871801;0.30205638437736726;1;50.0;0;1;0;0;0;False;7.667653238049963e-06;0.0
SGP;1952;Men;Individual;21.0;50.1;2;0;-0.3225998926263354;-0.9698930186055537;1;250.0;0;2;0;0;0;False;8.880284879538936e-07;0.0
SGP;1968;Women;Individual;14.0;39.1;4;0;-0.31736049461665133;-0.7502878808552976;1;200.0;1;3;0;0;0;False;4.974896671396135e-07;0.0
SGP;1968;Women;Individual Medley;14.0;39.1;2;0;-0.31736049461665133;-0.7502878808552976;1;300.0;0;0;2;0;0;False;4.974896671396135e-07;0.0
SGP;1972;Men;Individual;17.0;36.3;2;0;-0.31644631656297084;-0.5382098147473242;1;150.0;2;0;0;0;0;False;4.6203589649287033e-07;0.0
SGP;1972;Men;Individual Medley;17.0;36.3;2;0;-0.31644631656297084;-0.5382098147473242;1;300.0;0;0;2;0;0;False;4.6203589649287033e-07;0.0
SGP;1972;Women;Individual;17.666666666666668;36.3;3;0;-0.31644631656297084;-0.5382098147473243;2;133.33333333333334;1;0;0;0;2;False;9.240717929857407e-07;0.0
SGP;1972;Women;Individual Medley;18.0;36.3;1;0;-0.31644631656297084;-0.5382098147473242;1;200.0;0;0;1;0;0;False;4.6203589649287033e-07;0.0
SGP;1984;Men;Individual;20.0;36.6;5;0;-0.31314746509112795;0.17026465710530916;4;100.0;1;2;0;1;1;False;1.4700893777589443e-06;0.0
SGP;1984;Men;Relay;19.5;36.6;8;0;-0.31314746509112795;0.17026465710530916;4;400.0;0;4;4;0;0;False;1.4700893777589443e-06;1.0
SGP;1988;Men;Individual;21.0;37.8;14;0;-0.31238809785915705;0.46223447282145597;5;150.0;3;7;0;2;2;False;1.7549740351591497e-06;0.0
SGP;1988;Men;Individual Medley;17.333333333333332;37.8;3;0;-0.31238809785915705;0.46223447282145597;2;266.6666666666667;0;0;3;0;0;False;7.0198961406366e-07;0.0
SGP;1988;Men;Relay;21.375;37.8;8;0;-0.31238809785915705;0.46223447282145597;5;400.0;0;4;4;0;0;False;1.7549740351591497e-06;1.0
SGP;1992;Men;Individual;18.5;37.1;8;0;-0.31015116446215685;0.8737490763712997;3;181.25;2;4;0;1;1;False;9.298101792519057e-07;0.0
SGP;1992;Men;Individual Medley;19.0;37.1;3;0;-0.31015116446215685;0.8737490763712997;2;266.6666666666667;0;0;3;0;0;False;6.198734528346038e-07;0.0
SGP;1992;Women;Individual;14.636363636363637;37.1;11;0;-0.31015116446215685;0.8737490763712997;2;236.36363636363637;3;8;0;0;0;False;6.198734528346038e-07;0.0
SGP;1992;Women;Individual Medley;15.0;37.1;3;0;-0.31015116446215685;0.8737490763712997;2;266.6666666666667;0;0;3;0;0;False;6.198734528346038e-07;0.0
SGP;1996;Men;Individual;18.0;34.6;10;0;-0.30755461595768224;1.484196149204371;4;165.0;2;4;0;2;2;False;1.0915362280874102e-06;0.0
SGP;1996;Men;Individual Medley;21.333333333333332;34.6;3;0;-0.30755461595768224;1.4841961492043714;2;266.6666666666667;0;0;3;0;0;False;5.457681140437051e-07;0.0
SGP;1996;Men;Relay;18.5;34.6;8;0;-0.30755461595768224;1.4841961492043714;4;600.0;0;4;4;0;0;False;1.0915362280874102e-06;1.0
SGP;1996;Women;Individual;17.0;34.6;5;0;-0.30755461595768224;1.484196149204371;1;110.0;1;3;0;1;0;False;2.7288405702185254e-07;0.0
SGP;1996;Women;Individual Medley;17.0;34.6;1;0;-0.30755461595768224;1.4841961492043714;1;200.0;0;0;1;0;0;False;2.7288405702185254e-07;0.0
SGP;2000;Men;Individual;19.714285714285715;38.0;7;0;-0.30535760028212977;1.8744397798558634;5;164.28571428571428;0;4;0;1;2;False;1.2390821375158139e-06;0.0
SGP;2000;Women;Individual;18.571428571428573;38.0;7;0;-0.30535760028212977;1.8744397798558634;3;164.28571428571428;2;3;0;2;0;False;7.434492825094883e-07;0.0
SGP;2000;Women;Individual Medley;21.0;38.0;1;0;-0.30535760028212977;1.8744397798558634;1;200.0;0;0;1;0;0;False;2.4781642750316273e-07;0.0
SGP;2004;Men;Individual;22.0;41.5;2;0;-0.30454252012044714;2.3811864014935615;1;150.0;0;2;0;0;0;False;2.396491344951683e-07;0.0
SGP;2004;Men;Individual Medley;22.0;41.5;1;0;-0.30454252012044714;2.3811864014935615;1;200.0;0;0;1;0;0;False;2.396491344951683e-07;0.0
SGP;2004;Women;Individual;20.25;41.5;4;0;-0.30454252012044714;2.3811864014935615;3;150.0;2;0;0;2;0;False;7.189474034855049e-07;0.0
SGP;2004;Women;Individual Medley;25.0;41.5;1;0;-0.30454252012044714;2.3811864014935615;1;200.0;0;0;1;0;0;False;2.396491344951683e-07;0.0
SGP;2008;Men;Individual;20.0;42.6;1;0;-0.3007850149182061;2.9163951679927296;1;200.0;0;1;0;0;0;False;2.0804116552150407e-07;0.0
SGP;2008;Women;Individual;18.0;42.6;8;0;-0.3007850149182061;2.9163951679927296;4;262.5;2;4;0;2;0;False;8.321646620860163e-07;0.0
SGP;2008;Women;Individual Medley;16.0;42.6;1;0;-0.3007850149182061;2.9163951679927296;1;400.0;0;0;1;0;0;False;2.0804116552150407e-07;0.0
SGP;2012;Men;Individual;16.666666666666668;42.0;3;0;-0.297900987696419;3.605461346209982;2;166.66666666666666;2;0;0;0;1;False;3.7783327728806385e-07;0.0
SGP;2012;Men;Individual Medley;16.0;42.0;1;0;-0.297900987696419;3.605461346209982;1;400.0;0;0;1;0;0;False;1.8891663864403193e-07;0.0
SGP;2012;Women;Individual;21.0;42.0;5;0;-0.297900987696419;3.605461346209982;3;300.0;1;3;0;0;1;False;5.667499159320958e-07;0.0
SGP;2016;Men;Individual;20.4;40.9;5;3;-0.2962142491148592;4.081647626942316;2;120.0;3;1;0;0;1;False;3.5855595175988224e-07;0.0
SGP;2016;Women;Individual;24.0;40.9;1;0;-0.2962142491148592;4.081647626942316;1;100.0;1;0;0;0;0;False;1.7927797587994112e-07;0.0
SGP;2020;Men;Individual;24.4;40.9;5;0;-0.2959640150837497;4.286427053677259;2;120.0;3;1;0;0;1;False;3.5586238801455477e-07;0.0
SGP;2020;Women;Individual;28.0;40.9;2;0;-0.2959640150837497;4.286427053677259;1;75.0;0;2;0;0;0;False;1.7793119400727739e-07;0.0
SGP;2024;Men;Individual;22.0;40.9;2;0;-0.29470610603447;4.963215642251037;1;75.0;0;2;0;0;0;False;1.7145638655322426e-07;0.0
SGP;2024;Women;Individual;21.0;40.9;4;0;-0.29470610603447;4.963215642251037;2;650.0;0;2;0;2;0;False;3.4291277310644853e-07;0.0
SGP;2024;Women;Relay;21.0;40.9;4;0;-0.29470610603447;4.963215642251037;4;400.0;0;0;4;0;0;False;6.858255462128971e-07;1.0
SKN;2024;Men;Individual;15.0;40.0;1;0;-0.32899648967448414;0.3638232444920073;1;50.0;0;1;0;0;0;False;2.134790683773456e-05;0.0
SLE;1996;Men;Individual;25.0;40.8;1;0;-0.30438579490764206;-1.056057144899117;1;50.0;0;1;0;0;0;False;2.3814003110108806e-07;0.0
SLE;2016;Men;Individual;29.0;34.0;1;0;-0.28656881183964505;-1.0347451104417975;1;50.0;0;1;0;0;0;False;1.3878618711042718e-07;0.0
SLE;2016;Women;Individual;18.0;34.0;1;0;-0.28656881183964505;-1.0347451104417975;1;50.0;0;1;0;0;0;False;1.3878618711042718e-07;0.0
SLE;2020;Women;Individual;17.0;34.0;1;0;-0.2823771251077271;-1.034140273103991;1;50.0;0;1;0;0;0;False;1.2638138007961522e-07;0.0
SLE;2024;Men;Individual;23.0;34.0;1;0;-0.2780536595163188;-1.029416907122284;1;50.0;0;1;0;0;0;False;1.1571366052990839e-07;0.0
SLE;2024;Women;Individual;25.0;34.0;1;0;-0.2780536595163188;-1.029416907122284;1;50.0;0;1;0;0;0;False;1.1571366052990839e-07;0.0
SLO;1992;Men;Individual;23.857142857142858;28.0;7;0;-0.3174448522899053;-0.13494419051998205;4;428.57142857142856;2;5;0;0;0;False;2.004149591729676e-06;0.0
SLO;1992;Women;Individual;22.0;28.0;2;0;-0.3174448522899053;-0.13494419051998205;1;150.0;0;0;0;0;2;False;5.01037397932419e-07;0.0
SLO;1996;Men;Individual;26.25;28.7;4;0;-0.31749858563254;0.0472654792384459;3;550.0;1;3;0;0;0;False;1.5099710941200215e-06;0.0
SLO;1996;Men;Individual Medley;18.0;28.7;1;0;-0.31749858563254;0.0472654792384459;1;200.0;0;0;1;0;0;False;5.033236980400072e-07;0.0
SLO;1996;Women;Individual;17.666666666666668;28.7;3;0;-0.31749858563254;0.0472654792384459;2;116.66666666666667;0;2;0;1;0;False;1.0066473960800143e-06;0.0
SLO;1996;Women;Individual Medley;17.0;28.7;1;0;-0.31749858563254;0.0472654792384459;1;200.0;0;0;1;0;0;False;5.033236980400072e-07;0.0
SLO;2000;Men;Individual;23.333333333333332;28.8;6;0;-0.31749844931366944;0.2740580791283934;3;158.33333333333334;1;3;0;0;2;False;1.509953614224971e-06;0.0
SLO;2000;Men;Individual Medley;23.0;28.8;2;0;-0.31749844931366944;0.2740580791283934;2;300.0;0;0;2;0;0;False;1.0066357428166474e-06;0.0
SLO;2000;Women;Individual;24.0;28.8;1;0;-0.31749844931366944;0.2740580791283934;1;100.0;0;0;0;1;0;False;5.033178714083237e-07;0.0
SLO;2000;Women;Individual Medley;21.0;28.8;1;0;-0.31749844931366944;0.2740580791283934;1;200.0;0;0;1;0;0;False;5.033178714083237e-07;0.0
SLO;2004;Men;Individual;24.22222222222222;26.8;9;0;-0.31745856715366627;0.489171208017304;4;316.6666666666667;1;5;0;2;1;False;2.0064759009703817e-06;0.0
SLO;2004;Men;Individual Medley;28.0;26.8;1;0;-0.31745856715366627;0.489171208017304;1;400.0;0;0;1;0;0;False;5.016189752425954e-07;0.0
SLO;2004;Men;Relay;23.25;26.8;4;0;-0.31745856715366627;0.489171208017304;4;400.0;0;0;4;0;0;False;2.0064759009703817e-06;1.0
SLO;2004;Women;Individual;19.0;26.8;9;0;-0.31745856715366627;0.489171208017304;4;261.1111111111111;1;5;0;1;2;False;2.0064759009703817e-06;0.0
SLO;2004;Women;Individual Medley;20.5;26.8;2;0;-0.31745856715366627;0.489171208017304;2;300.0;0;0;2;0;0;False;1.0032379504851909e-06;0.0
SLO;2004;Women;Relay;17.0;26.8;4;0;-0.31745856715366627;0.489171208017304;4;800.0;0;4;0;0;0;False;2.0064759009703817e-06;1.0
SLO;2008;Men;Individual;25.4;24.4;5;0;-0.3172716324937611;0.8346050792973816;4;90.0;1;2;0;2;0;False;1.975225731265601e-06;0.0
SLO;2008;Women;Individual;21.714285714285715;24.4;7;2;-0.3172716324937611;0.8346050792973816;3;135.71428571428572;2;3;0;0;2;False;1.4814192984492009e-06;0.0
SLO;2008;Women;Individual Medley;20.0;24.4;2;0;-0.3172716324937611;0.8346050792973816;1;300.0;0;0;2;0;0;False;4.938064328164003e-07;0.0
SLO;2012;Men;Individual;27.0;25.5;3;0;-0.31710428033595894;0.6606782863478514;3;133.33333333333334;2;0;0;1;0;False;1.4610477368127048e-06;0.0
SLO;2012;Women;Individual;21.5;25.5;10;0;-0.31710428033595894;0.6606782863478514;8;240.0;2;4;0;2;2;False;3.896127298167213e-06;0.0
SLO;2012;Women;Individual Medley;24.0;25.5;1;0;-0.31710428033595894;0.6606782863478514;1;400.0;0;0;1;0;0;False;4.870159122709016e-07;0.0
SLO;2012;Women;Relay;20.5;25.5;4;0;-0.31710428033595894;0.6606782863478514;4;800.0;0;4;0;0;0;False;1.9480636490836066e-06;1.0
SLO;2016;Men;Individual;24.2;25.5;5;0;-0.31705655687744416;0.7821865323055163;4;420.0;1;3;0;1;0;False;1.9404542506378033e-06;0.0
SLO;2016;Women;Individual;25.6;25.5;5;0;-0.31705655687744416;0.7821865323055163;3;460.0;1;3;0;1;0;False;1.4553406879783522e-06;0.0
SLO;2016;Women;Relay;21.0;25.5;4;0;-0.31705655687744416;0.7821865323055163;4;800.0;0;4;0;0;0;False;1.9404542506378033e-06;1.0
SLO;2020;Men;Individual;26.0;25.4;2;0;-0.3168132810356412;0.9070820006028618;1;600.0;0;2;0;0;0;False;4.7564258123618554e-07;0.0
SLO;2020;Women;Individual;19.0;25.4;4;0;-0.3168132810356412;0.9070820006028618;2;650.0;0;4;0;0;0;False;9.512851624723711e-07;0.0
SLO;2020;Women;Individual Medley;19.0;25.4;1;0;-0.3168132810356412;0.9070820006028618;1;400.0;0;0;1;0;0;False;4.7564258123618554e-07;0.0
SLO;2024;Men;Individual;22.0;25.4;1;0;-0.31671680283672127;1.1853730816266532;1;200.0;0;1;0;0;0;False;4.7198820784661514e-07;0.0
SLO;2024;Women;Individual;24.0;25.4;2;0;-0.31671680283672127;1.1853730816266532;1;75.0;0;2;0;0;0;False;4.7198820784661514e-07;0.0
SLO;2024;Women;Relay;24.25;25.4;4;0;-0.31671680283672127;1.1853730816266532;4;400.0;0;4;0;0;0;False;1.8879528313864605e-06;1.0
SMR;1984;Men;Individual;19.0;40.0;3;0;-0.32914168112545733;1.0701396741382727;1;133.33333333333334;0;2;0;1;0;False;4.475073838718339e-05;0.0
SMR;1984;Men;Individual Medley;19.0;40.0;1;0;-0.32914168112545733;1.0701396741382727;1;200.0;0;0;1;0;0;False;4.475073838718339e-05;0.0
SMR;1984;Women;Individual;16.0;40.0;3;0;-0.32914168112545733;1.0701396741382727;1;133.33333333333334;1;2;0;0;0;False;4.475073838718339e-05;0.0
SMR;1988;Men;Individual;22.0;40.0;6;0;-0.3291387354524715;1.3622426775276615;2;83.33333333333333;0;4;0;1;1;False;8.755417414525237e-05;0.0
